"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 02 11:48:36 CST 2024","Tue Apr 02 11:48:36 CST 2024","57","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，userName为空，其他数据正常，查询失败","actual_data:{'total': 88, 'rows': [{'createBy': 'admin', 'createTime': '2024-04-01 19:28:14', 'updateBy': None, 'updateTime': None, 'remark': '管理员', 'userId': 1, 'deptId': 103, 'userName': 'admin', 'nickName': '若依', 'email': 'ry@163.com', 'phonenumber': '15888888888', 'sex': '1', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '110.191.179.157', 'loginDate': '2024-04-02T11:48:05.000+08:00', 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 103, 'parentId': None, 'ancestors': None, 'deptName': '研发部门', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': True}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:47', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 100, 'deptId': None, 'userName': 'add_user_001', 'nickName': 'add_user_001', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:53', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 101, 'deptId': None, 'userName': 'add_user_003', 'nickName': 'a', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:57', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 102, 'deptId': None, 'userName': 'add_user_004', 'nickName': 'ad', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:00', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 103, 'deptId': None, 'userName': 'add_user_005', 'nickName': 'add_user_005add_user_005add_u', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:04', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 104, 'deptId': None, 'userName': 'add_user_006', 'nickName': 'add_user_006add_user_006add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:07', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 105, 'deptId': None, 'userName': 'add_user_007', 'nickName': 'add_user_007add_user_007add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:10', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 106, 'deptId': None, 'userName': 'add_user_008', 'nickName': 'test', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:14', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 107, 'deptId': None, 'userName': 'add_user_009', 'nickName': 'TEST', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:17', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 108, 'deptId': None, 'userName': 'add_user_010', 'nickName': '~@#$^&*()_+{}|', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:27 CST 2024","Tue Apr 02 11:48:27 CST 2024","81","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，email无@无点，其他数据正常，修改失败","actual_data:{'msg': '邮箱格式不正确', 'code': 500}"
"passed","Tue Apr 02 11:48:34 CST 2024","Tue Apr 02 11:48:34 CST 2024","49","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，pageNum为null，其他数据正常，查询失败","actual_data:{'total': 0, 'rows': [], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:06 CST 2024","Tue Apr 02 11:48:06 CST 2024","196","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，填写有效数据能够添加用户成功","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:33 CST 2024","Tue Apr 02 11:48:33 CST 2024","80","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，nickName为2个字符，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"failed","Tue Apr 02 11:48:33 CST 2024","Tue Apr 02 11:48:33 CST 2024","79","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，nickName过29个字符，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"passed","Tue Apr 02 11:48:17 CST 2024","Tue Apr 02 11:48:17 CST 2024","197","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，postlds为3，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:19 CST 2024","Tue Apr 02 11:48:19 CST 2024","197","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，postlds为3，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:46 CST 2024","Tue Apr 02 11:48:46 CST 2024","120","test_case","test_ryvue","TestRyvue","","","验证【菜单管理】添加菜单，路由地址path过短，其他数据正常，添加失败","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:36 CST 2024","Tue Apr 02 11:48:36 CST 2024","49","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，userName长度31个字符，其他数据正常，查询失败","actual_data:{'total': 0, 'rows': [], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:18 CST 2024","Tue Apr 02 11:48:19 CST 2024","196","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，rolelds为空，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:23 CST 2024","Tue Apr 02 11:48:23 CST 2024","194","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，nickName为2个字符，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:07 CST 2024","Tue Apr 02 11:48:08 CST 2024","200","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，deptld为空，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:11 CST 2024","Tue Apr 02 11:48:11 CST 2024","114","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，email无@有点，其他数据正常，添加失败","actual_data:{'msg': '邮箱格式不正确', 'code': 500}"
"passed","Tue Apr 02 11:48:37 CST 2024","Tue Apr 02 11:48:37 CST 2024","49","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，phonenumber不为纯数字，其他数据正常，查询失败","actual_data:{'total': 1, 'rows': [{'createBy': 'admin', 'createTime': '2024-04-02 11:48:15', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 150, 'deptId': None, 'userName': 'userManagement_051', 'nickName': 'userManagement_051', 'email': '', 'phonenumber': '1850r502921', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:37 CST 2024","Tue Apr 02 11:48:37 CST 2024","47","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，status为2，其他数据正常，查询成功","actual_data:{'total': 1, 'rows': [{'createBy': 'admin', 'createTime': '2024-04-02 11:48:22', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 180, 'deptId': None, 'userName': 'userManagement_082', 'nickName': 'userManagement_082', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '2', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:36 CST 2024","Tue Apr 02 11:48:36 CST 2024","61","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，userName长度为1个字符，其他数据正常，查询失败","actual_data:{'total': 73, 'rows': [{'createBy': 'admin', 'createTime': '2024-04-02 11:43:41', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 111, 'deptId': None, 'userName': 'TEST', 'nickName': 'add_user_017', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:48:06', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 115, 'deptId': None, 'userName': 'userManagement_003userManageme', 'nickName': 'userManagement_003', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:48:08', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 119, 'deptId': None, 'userName': 'userManagement_010', 'nickName': 'userManagement_010', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:48:08', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 120, 'deptId': 100, 'userName': 'userManagement_011', 'nickName': 'userManagement_011', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 100, 'parentId': None, 'ancestors': None, 'deptName': '若依科技', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:48:08', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 121, 'deptId': 101, 'userName': 'userManagement_012', 'nickName': 'userManagement_012', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 101, 'parentId': None, 'ancestors': None, 'deptName': '深圳总公司', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:48:08', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 122, 'deptId': 102, 'userName': 'userManagement_013', 'nickName': 'userManagement_013', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 102, 'parentId': None, 'ancestors': None, 'deptName': '长沙分公司', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:48:08', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 123, 'deptId': 103, 'userName': 'userManagement_014', 'nickName': 'userManagement_014', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 103, 'parentId': None, 'ancestors': None, 'deptName': '研发部门', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:48:09', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 124, 'deptId': 104, 'userName': 'userManagement_015', 'nickName': 'userManagement_015', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 104, 'parentId': None, 'ancestors': None, 'deptName': '市场部门', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:48:09', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 125, 'deptId': 105, 'userName': 'userManagement_016', 'nickName': 'userManagement_016', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 105, 'parentId': None, 'ancestors': None, 'deptName': '测试部门', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:48:09', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 126, 'deptId': 106, 'userName': 'userManagement_017', 'nickName': 'userManagement_017', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 106, 'parentId': None, 'ancestors': None, 'deptName': '财务部门', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:44 CST 2024","Tue Apr 02 11:48:44 CST 2024","119","test_case","test_ryvue","TestRyvue","","","验证【菜单管理】添加菜单，菜单名称menuName有敏感词，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:16 CST 2024","Tue Apr 02 11:48:16 CST 2024","195","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，postlds为空，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:41 CST 2024","Tue Apr 02 11:48:41 CST 2024","119","test_case","test_ryvue","TestRyvue","","","验证【角色管理】添加角色，角色顺序roleSort为1，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:32 CST 2024","Tue Apr 02 11:48:32 CST 2024","80","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，sex为2，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"failed","Tue Apr 02 11:48:30 CST 2024","Tue Apr 02 11:48:30 CST 2024","81","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，postlds不为1234且不为空，其他数据正常，修改失败","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"failed","Tue Apr 02 11:48:31 CST 2024","Tue Apr 02 11:48:31 CST 2024","81","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，postlds为4，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"failed","Tue Apr 02 11:48:33 CST 2024","Tue Apr 02 11:48:33 CST 2024","84","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，nickName重复，但是字母大小写不一致，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"passed","Tue Apr 02 11:48:13 CST 2024","Tue Apr 02 11:48:13 CST 2024","113","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，email长度为51个字符，其他数据正常，添加失败","actual_data:{'msg': '邮箱长度不能超过50个字符', 'code': 500}"
"passed","Tue Apr 02 11:48:17 CST 2024","Tue Apr 02 11:48:18 CST 2024","195","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，remark含有特殊字符，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:42 CST 2024","Tue Apr 02 11:48:42 CST 2024","118","test_case","test_ryvue","TestRyvue","","","验证【角色管理】添加角色，角色顺序roleSort为999，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:37 CST 2024","Tue Apr 02 11:48:37 CST 2024","51","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，postlds为2，其他数据正常，查询成功","actual_data:{'total': 88, 'rows': [{'createBy': 'admin', 'createTime': '2024-04-01 19:28:14', 'updateBy': None, 'updateTime': None, 'remark': '管理员', 'userId': 1, 'deptId': 103, 'userName': 'admin', 'nickName': '若依', 'email': 'ry@163.com', 'phonenumber': '15888888888', 'sex': '1', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '110.191.179.157', 'loginDate': '2024-04-02T11:48:05.000+08:00', 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 103, 'parentId': None, 'ancestors': None, 'deptName': '研发部门', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': True}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:47', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 100, 'deptId': None, 'userName': 'add_user_001', 'nickName': 'add_user_001', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:53', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 101, 'deptId': None, 'userName': 'add_user_003', 'nickName': 'a', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:57', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 102, 'deptId': None, 'userName': 'add_user_004', 'nickName': 'ad', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:00', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 103, 'deptId': None, 'userName': 'add_user_005', 'nickName': 'add_user_005add_user_005add_u', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:04', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 104, 'deptId': None, 'userName': 'add_user_006', 'nickName': 'add_user_006add_user_006add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:07', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 105, 'deptId': None, 'userName': 'add_user_007', 'nickName': 'add_user_007add_user_007add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:10', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 106, 'deptId': None, 'userName': 'add_user_008', 'nickName': 'test', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:14', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 107, 'deptId': None, 'userName': 'add_user_009', 'nickName': 'TEST', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:17', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 108, 'deptId': None, 'userName': 'add_user_010', 'nickName': '~@#$^&*()_+{}|', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:45 CST 2024","Tue Apr 02 11:48:45 CST 2024","118","test_case","test_ryvue","TestRyvue","","","验证【菜单管理】添加菜单，显示排序orderNum为3，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:43 CST 2024","Tue Apr 02 11:48:43 CST 2024","121","test_case","test_ryvue","TestRyvue","","","验证【角色管理】添加角色，remark为空，其他数据正常，添加失败","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:20 CST 2024","Tue Apr 02 11:48:21 CST 2024","194","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，sex为0，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:34 CST 2024","Tue Apr 02 11:48:34 CST 2024","49","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，pageNum为负数，其他数据正常，查询失败","actual_data:{'total': 0, 'rows': [], 'code': 200, 'msg': '查询成功'}"
"failed","Tue Apr 02 11:48:24 CST 2024","Tue Apr 02 11:48:25 CST 2024","84","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，userName长度为30个字符，其他数据正常，修改成功","actual_data:{'msg': '操作失败', 'code': 500}"
"passed","Tue Apr 02 11:48:42 CST 2024","Tue Apr 02 11:48:42 CST 2024","118","test_case","test_ryvue","TestRyvue","","","验证【角色管理】添加角色，角色顺序roleSort为1000，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:12 CST 2024","Tue Apr 02 11:48:12 CST 2024","197","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，email特殊字符，其他数据正常，添加失败","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:33 CST 2024","Tue Apr 02 11:48:34 CST 2024","50","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，pageNum为数字1，其他数据正常，查询成功","actual_data:{'total': 0, 'rows': [], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:35 CST 2024","Tue Apr 02 11:48:35 CST 2024","74","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，pageSize数值空，其他数据正常，查询成功","actual_data:{'total': 0, 'rows': [], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:38 CST 2024","Tue Apr 02 11:48:38 CST 2024","52","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，params[beginTime]符合时间格式且起始时间小于结束时间，其他数据正常，查询成功","actual_data:{'total': 1, 'rows': [{'createBy': 'admin', 'createTime': '2024-04-01 19:28:14', 'updateBy': None, 'updateTime': None, 'remark': '管理员', 'userId': 1, 'deptId': 103, 'userName': 'admin', 'nickName': '若依', 'email': 'ry@163.com', 'phonenumber': '15888888888', 'sex': '1', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '110.191.179.157', 'loginDate': '2024-04-02T11:48:05.000+08:00', 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 103, 'parentId': None, 'ancestors': None, 'deptName': '研发部门', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': True}], 'code': 200, 'msg': '查询成功'}"
